t_s,sigma_actual_rad,sigma_actual_deg,nom_r_m,nom_alt_m,nom_phi_rad,nom_lam_rad,nom_V_mps,nom_gamma_rad,nom_chi_rad,nom_gamma_deg,nom_chi_deg,rho_lo,rho_hi,q_lo,q_hi,alt_lo,alt_hi,safety_status,layer_indices,r_m_lo,r_m_hi,r_m_width,phi_rad_lo,phi_rad_hi,phi_rad_width,lam_rad_lo,lam_rad_hi,lam_rad_width,V_mps_lo,V_mps_hi,V_mps_width,gamma_rad_lo,gamma_rad_hi,gamma_rad_width,chi_rad_lo,chi_rad_hi,chi_rad_width,heating_qdot_max_lo,heating_qdot_max_hi,heating_Q_max_lo,heating_Q_max_hi
108.25,0.6108652381980153,35.0,6420281.072539107,42181.07253910694,0.12764321353116168,-0.00046660844471300137,8560.288407366363,-0.03796834027840851,1.586355550945516,-2.1754256530693765,90.89147787632852,0.002855754052979103,0.002981975411240177,104144.38998301061,109768.52645916003,42031.07253910694,42331.07253910694,outside,3,6420044.035825796,6420355.612719364,311.57689356803894,0.12780088988347288,0.1281516299565671,0.0003507400730942134,-0.000647554203074594,-0.000296118238372501,0.000351435964702093,8558.358054279675,8599.693479919206,41.33542563953051,-0.039252021353440546,-0.03393655293959195,0.005315468413848598,1.5829880081611822,1.5899941249378224,0.007006116776640203,1157397.9347089762,6249481.275265704,289349.48367724405,1562370.318816426
108.5,0.6108652381980153,35.0,6420199.837074712,42099.83707471192,0.1279762629494011,-0.00047183335993724706,8579.01466488605,-0.03659483308480511,1.5864907521546099,-2.0967294877450438,90.89922433499466,0.002888914353673853,0.0030167157225860553,105816.2123377473,111532.58559267447,41949.83707471192,42249.83707471192,outside,3,6419965.560757915,6420277.148995833,311.58823791798204,0.12813468934380118,0.12848542768987886,0.0003507383460776836,-0.0006528393888017967,-0.0003013978563285516,0.00035144153247324515,8577.282495382879,8618.634685609337,41.35219022645833,-0.03785934816415428,-0.03254282992366608,0.005316518240488198,1.5831221445566512,1.5901284591518559,0.007006314595204621,1171772.5918777809,6327024.942069171,292943.1479694452,1581756.2355172927
108.75,0.6108652381980153,35.0,6420121.367689154,42021.36768915411,0.1283100615558462,-0.0004771157658376411,8597.947336103292,-0.03520164254652623,1.5866249841441629,-2.016905549844105,90.9069152614717,0.0029213399401745057,0.0030506876751790852,107477.8207213243,113285.7863185091,41871.36768915411,42171.36768915411,outside,3,6419889.9052032875,6420201.504847273,311.59964398574084,0.1284692455931338,0.12881998216632967,0.00035073657319587004,-0.0006581820953035829,-0.00030673494363815933,0.0003514471516654236,8596.407495035164,8637.776076841974,41.36858180680974,-0.03644721121760053,-0.031129659481958893,0.005317551735641635,1.5832551963341737,1.590261698052012,0.007006501717838232,1186167.076801858,6404668.640604063,296541.7692004645,1601167.1601510157
109.0,0.6108652381980153,35.0,6420045.717847878,41945.71784787811,0.1286446169284811,-0.00048245566688299605,8617.080382314374,-0.03378899628314598,1.586758126279722,-1.9359668810074901,90.91454374391458,0.0029529721091333615,0.0030838296576547984,109126.77585504917,115025.54721440133,41795.71784787811,42095.71784787811,outside,3,6419817.122688012,6420128.733793091,311.6111050788313,0.1288045659403291,0.12915530069426343,0.0003507347539343231,-0.000663582281768084,-0.0003121294615875961,0.00035145282018048796,8615.726578637936,8657.111145497172,41.38456685923666,-0.03501586727578679,-0.029697300192177933,0.005318567083608856,1.5833870412653508,1.5903937188823152,0.007006677616964385,1200569.553385523,6482348.253225144,300142.3883463807,1620587.063306286
109.25,0.6108652381980153,35.0,6419972.941073633,41872.9410736328,0.12897993637590416,-0.0004878530233104949,8636.407312458565,-0.03235715195060807,1.5868900560763428,-1.8539282438333418,90.92210276445299,0.0029837516151262574,0.0031160794857518805,110760.55230760423,116749.19588553751,41722.9410736328,42022.9410736328,outside,3,6419747.266727053,6420058.889341249,311.6226141965017,0.12914065740655983,0.12949139029438217,0.0003507328878223359,-0.0006690398615912853,-0.0003175813258009746,0.00035145853579031063,8635.232816690746,8676.632928149114,41.400111458367974,-0.03356560381946115,-0.028246041386042777,0.005319562433418374,1.5835175555627519,1.5905243973367538,0.007006841774001904,1214967.570673384,6559996.348456359,303741.892668346,1639999.0871140896
109.5,0.6108652381980153,35.0,6419903.09087788,41803.09087788034,0.12931602691904998,-0.0004933077496300577,8655.921180375834,-0.030906397941001716,1.5870206494945287,-1.7708061619712159,90.92958521614722,0.0030136188391966506,0.003147374579456228,112376.5425714965,118453.97330331436,41653.09087788034,41953.09087788034,outside,3,6419680.390752167,6419992.024916197,311.63416402973235,0.1294775267069987,0.12982825768143544,0.00035073097443674706,-0.0006745547009562132,-0.0003230904048190606,0.00035146429613715257,8654.918823586959,8696.334004968994,41.41518138203537,-0.03209673968210914,-0.0267762037786376,0.005320535903471538,1.583646614198351,1.5906536078801112,0.007006993681760276,1229348.0634609675,6637542.1853451645,307337.0158652419,1659385.5463362911
109.75,0.6108652381980153,35.0,6419836.220688725,41736.22068872489,0.12965289527287643,-0.0004988197132033362,8675.614583655222,-0.029437054014275404,1.5871497812598385,-1.6866189563166185,90.93698392130055,0.003042513968746297,0.0031776521520955905,113972.06185425742,120137.03890129791,41586.22068872489,41886.22068872489,outside,3,6419616.548036417,6419928.193783391,311.6457469742745,0.12981518023253838,0.1301659092459441,0.00035072901340571505,-0.0006801266174984902,-0.0003286565187639284,0.00035147009873456186,8674.776758101423,8716.206500328264,41.42974222684097,-0.030609625608662563,-0.02528814002203042,0.005321485586632143,1.5837740912451848,1.5907812240920893,0.0070071328469045735,1243697.3558864035,6714911.733950549,310924.33897160087,1678727.9334876372
110.0,0.6108652381980153,35.0,6419772.383775422,41672.38377542235,0.12999054782808706,-0.0005043887329088143,8695.479664179302,-0.02794947185444333,1.5872773252057468,-1.601386776879285,90.94429165110354,0.0030703771883622403,0.0032068494109532856,115544.35360703696,121795.47645216978,41522.38377542235,41822.38377542235,outside,3,6419555.791615345,6419867.448970479,311.6573551343754,0.1301536240316203,0.1305043510360329,0.00035072700441257654,-0.0006857553790700125,-0.0003342794381011863,0.0003514759409688262,8694.798325670588,8736.242085202326,41.44375953173767,-0.029104644731439692,-0.023782235175681215,0.005322409555758478,1.5838998602415884,1.5909071190340693,0.007007258792480986,1258001.168228518,6792027.71317685,314500.2920571295,1698006.9282942126
110.25,0.6108652381980153,35.0,6419711.633169564,41611.63316956442,0.1303289906329612,-0.0005100145779047547,8715.508110465009,-0.026444035542805274,1.587403154639113,-1.5151316298966833,90.95150114657395,0.0030971488810405882,0.003234903768833625,117090.59580804902,123426.30074394718,41461.63316956442,41761.63316956442,outside,3,6419498.17420494,6419809.84318528,311.66898034047335,0.13049286379224836,0.13084358873944793,0.0003507249471995655,-0.0006914407026126852,-0.00033995888251168294,0.0003514818201010023,8714.97478255887,8756.431981468178,41.45719890930923,-0.02758221295586708,-0.022258907086196284,0.005323305869670798,1.584023794577142,1.5910311656376215,0.007007371060479439,1272244.627127798,6868809.64711723,318061.1567819495,1717202.4117793075
110.5,0.6108652381980153,35.0,6419654.021583056,41554.02158305608,0.1306682293753701,-0.0005156969665019152,8735.691161894494,-0.024921161940733676,1.5875271427273803,-1.4278773997660954,90.95860514074155,0.0031227698391373135,0.0032617530658738086,118607.9080125471,125026.46506760002,41404.02158305608,41704.02158305608,outside,3,6419443.748116545,6419755.428730699,311.68061415385455,0.13083290482426935,0.1311836276658413,0.0003507228415719488,-0.0006971822531542394,-0.00034569451988469537,0.00035148773326954403,8735.29694199699,8776.76696818124,41.470026184249946,-0.026042779248634903,-0.020718606669092667,0.005324172579542236,1.5841457678992057,1.5911532371136319,0.007007469214426187,1286412.2794351648,6945173.9410070125,321603.0698587912,1736293.4852517531
110.75,0.6108652381980153,35.0,6419599.601323017,41499.60132301692,0.13100826936505905,-0.000521435565158047,8756.01961492151,-0.023381300974685604,1.5876491629063727,-1.3396498653746032,90.96559638201325,0.0031471814842485455,0.003287335800762845,120093.3591747467,126592.8695215559,41349.60132301692,41649.60132301692,outside,3,6419392.565168848,6419704.257416736,311.6922478880733,0.13117375204200363,0.13152447272940512,0.00035072068740149565,-0.0007029796429381358,-0.00035148596544458687,0.000351493677493549,8755.75518236854,8797.237389907012,41.4822075384709,-0.024486825821112824,-0.0191618180854162,0.005325007735696625,1.5842656545386615,1.5912732073806402,0.007007552841978626,1300488.1098796134,7021033.977812164,325122.02746990335,1755258.494453041
111.0,0.6108652381980153,35.0,6419548.424203788,41448.42420378793,0.13134911551628,-0.0005272299876061713,8776.483831329224,-0.021824935816274718,1.5877690893073044,-1.2504767104164496,90.97246765863883,0.003170326095076486,0.0033115913703737686,121543.97623952739,128122.37013052954,41298.42420378793,41598.42420378793,outside,3,6419344.676597179,6419656.380469802,311.70387262292206,0.13151540994731278,0.1318661284319432,0.000350718484630419,-0.0007088324306994387,-0.0003573327810228001,0.0003514996496766386,8776.339457509712,8817.833167171853,41.493709662141555,-0.02291486820111426,-0.017589058806322874,0.005325809394791384,1.5843833299532253,1.591390951510735,0.007007621557509669,1314455.5627247575,7096300.236363684,328613.89068118937,1774075.059090921
111.25,0.6108652381980153,35.0,6419500.541456236,41400.54145623557,0.13169077233086104,-0.0005330797941285094,8797.073748604149,-0.020252582950501877,1.58788679720135,-1.1603875273023658,90.97921182418301,0.0031921470422082085,0.0033344603166791153,122956.75349417511,129611.78876806133,41250.54145623557,41550.54145623557,outside,3,6419300.1329603335,6419611.848439556,311.7154792221263,0.1318578826131931,0.13220859884646807,0.0003507162332749836,-0.0007147401210982901,-0.0003632344744868075,0.00035150564661148257,8797.03930917464,8838.543809084482,41.50449990984271,-0.021327455186439602,-0.01600087955908141,0.005326575627358193,1.5844986711864213,1.5915063461910754,0.007007675004654157,1328297.5675629834,7170880.431832624,332074.39189074584,1792720.107958156
111.5,0.6108652381980153,35.0,6419456.003634586,41356.003634586,0.13203324388180177,-0.000538984490987692,8817.778892478162,-0.018664792125588244,1.5880021634598596,-1.0694138142852192,90.98582182389383,0.0032125890285940677,0.0033558845796719584,124328.66266175227,131057.92386296664,41206.003634586,41506.003634586,outside,3,6419258.984045187,6419570.711103539,311.7270583519712,0.1322011736679853,0.13255188760141443,0.0003507139334291143,-0.0007207021643222442,-0.00036919049933726976,0.00035151166498497446,8817.843881704544,8859.358428165457,41.51454646091224,-0.019725168674062776,-0.014397864148393925,0.00532730452566885,1.584611557340044,1.5916192701988452,0.007007712858801085,1341996.5693679373,7244679.679189048,335499.1423419843,1811169.919797262
111.75,0.6108652381980153,35.0,6419414.860521042,41314.86052104179,0.1323765337974849,-0.0005449435300265027,8838.58839167639,-0.017062146178291316,1.5881150670280342,-0.9775889654513594,90.9922907218422,0.003231598334384896,0.003375807754880157,125656.6637088376,132457.56186051105,41164.86052104179,41464.86052104179,outside,3,6419221.278769366,6419533.017369877,311.73860051017255,0.13254528628029244,0.13289599786556017,0.0003507115852677267,-0.0007267179558682093,-0.0003752002544841487,0.0003515177013840606,8838.741938923351,8880.265757406329,41.52381848297773,-0.01810862335934818,-0.012780629147459996,0.005327994211888185,1.5847218700576802,1.5917296048871836,0.007007734829503454,1355534.5628960293,7317600.680125366,338883.64072400733,1829400.1700313415
112.0,0.6108652381980153,35.0,6419377.161028476,41277.16102847643,0.13272064524659558,-0.0005509563084469031,8859.490994893124,-0.015445260729109718,1.5882253894096188,-0.8849482532571395,90.99861172869284,0.003249123064654984,0.003394175353922027,126937.71633069497,133807.48939885816,41127.16102847643,41427.16102847643,outside,3,6419187.065082329,6419498.815178368,311.7500960389152,0.13289022314469648,0.1332409323337464,0.0003507091890499192,-0.0007327868365140962,-0.00038126308421187853,0.00035152375230221766,8859.721883265536,8901.25416956302,41.53228629748446,-0.01647846630030271,-0.011149823453832574,0.005328642846470137,1.5848294940165975,1.5918372346793823,0.007007740662784867,1368893.131491511,7389543.933728712,342223.2828728777,1847385.983432178
112.25,0.6108652381980153,35.0,6419342.953101513,41242.953101512976,0.1330655809238399,-0.0005570221687784414,8880.475090000922,-0.013814783742402904,1.5883330151599138,-0.791528803325631,91.00477822995167,0.0032651133984277787,0.0034109350664358103,128168.79206746123,135104.50615131255,41092.953101512976,41392.953101512976,outside,3,6419156.389865164,6419468.151400324,311.7615351602435,0.13323598646836615,0.1335866932134883,0.00035070674512213684,-0.0007389080924894831,-0.00038737827834291297,0.00035152981414657015,8880.771777123862,8922.311698669904,41.539921546042024,-0.014835376342573184,-0.00950612770582499,0.005329248636748194,1.5849343174250814,1.5919420475683994,0.007007730143318014,1382053.4903127565,7460407.970987466,345513.3725781891,1865101.9927468665
112.5,0.6108652381980153,35.0,6419312.283616346,41212.28361634631,0.13341134303655414,-0.0005631403990453568,8901.528725480026,-0.012171394947160123,1.5884378323841688,-0.6973695612591307,91.01078381452176,0.003279521837302111,0.003426037021589696,129346.88699452512,136345.4382738407,41062.28361634631,41362.28361634631,outside,3,6419129.298829506,6419441.071737504,311.7729079974815,0.13358257795864506,0.13393328221256579,0.000350704253920725,-0.0007450809558536702,-0.0003935450726080368,0.00035153588324563336,8901.87936638553,8943.426063741752,41.54669735622156,-0.013180063401700302,-0.007850253556034735,0.005329809845665567,1.585036232522066,1.5920439356185163,0.0070077030964503795,1394996.53395286,7530089.612976067,348749.133488215,1882522.4032440167
112.75,0.6108652381980153,35.0,6419285.1982796695,41185.19827966951,0.13375793329229416,-0.0005693102331407624,8922.63963403588,-0.010515805114956742,1.588539733238196,-0.6025112512691048,91.0166223033863,0.0032923034518937883,0.0034394340472915785,130469.03492069972,137527.15238722166,41035.19827966951,41335.19827966951,outside,3,6419105.836415969,6419417.620620571,311.7842046022415,0.13392999881170817,0.13428070052768276,0.000350701715974594,-0.0007513046050884193,-0.0003997626492307603,0.000351541955857659,8923.03210610528,8964.5846946107,41.55258850541941,-0.011513267600022851,-0.006182942799436707,0.005330324800586144,1.5851351360757087,1.592142795465763,0.007007659390054322,1407702.8883848295,7598484.252330842,351925.7220962074,1899621.0630827106
113.0,0.6108652381980153,35.0,6419261.741527116,41161.741527115926,0.13410535288749328,-0.0005755308514152125,8943.795258352666,-0.008848755192520381,1.5886386144278408,-0.5069963264758901,91.02228777822617,0.0033034161242157575,0.0034510819251215275,131532.3210174089,138646.5700122044,41011.741527115926,41311.741527115926,outside,3,6419086.045692496,6419397.841107489,311.79541499260813,0.13427824970237148,0.13462894883427878,0.0003506991319073005,-0.00075757816591146,-0.0004060301377319023,0.0003515480281795577,8944.217188243323,8985.774759824651,41.557571581328375,-0.00983575825659513,-0.004504966354472703,0.005330791902122428,1.5852309298773815,1.5922385288135585,0.007007598936177084,1420152.967111161,7665486.157356807,355038.24177779024,1916371.5393392018
113.25,0.6108652381980153,35.0,6419241.956421632,41141.95642163232,0.13445360249727303,-0.0005818013814857476,8964.982778909982,-0.007171015287301493,1.5887343777037715,-0.410868910786169,91.02777460976934,0.0033128207840670727,0.0034609396389537646,132533.89579283714,139700.68236623093,40991.95642163232,41291.95642163232,outside,3,6419069.9682531115,6419381.774782285,311.8065291736275,0.13462733077513603,0.13497802727757496,0.00035069650243893524,-0.0007639007123154847,-0.00041234661595912264,0.00035155409635636203,8965.421571375042,9006.983196512547,41.56162513750496,-0.008148332729521528,-0.002817123096608691,0.005331209632912837,1.5853235212274095,1.592331042919879,0.007007521692469432,1432327.0313492527,7730988.797844388,358081.75783731317,1932747.199461097
113.5,0.6108652381980153,35.0,6419225.8845522385,41125.88455223851,0.13480268226648806,-0.0005881208992701603,8986.18914376888,-0.005483383505485329,1.588826930347906,-0.3141747323159598,91.03307748566102,0.003320481637449309,0.0034689696151810273,133470.98931547633,140686.5654202445,40975.88455223851,41275.88455223851,outside,3,6419057.644117507,6419369.461654685,311.8175371782854,0.1349772416365422,0.13532793546492983,0.00035069382838762153,-0.0007702712678358871,-0.00041871111134469334,0.0003515601564911938,8986.632012258206,9028.196742100683,41.56472984247739,-0.006451815111223654,-0.0011202385449463521,0.005331576566277302,1.5854128234087712,1.5924202510721428,0.00700742766337159,1444205.254030459,7794885.191385501,361051.3135076148,1948721.2978463753
113.75,0.6108652381980153,35.0,6419213.565933638,41113.56593363825,0.13515259180208125,-0.0005944884302497525,9007.401100212239,-0.00378668464299589,1.5889161856476823,-0.21696104839066735,91.03819143763738,0.003326366385012478,0.003475137952436504,134340.9255831793,141601.39510530056,40963.56593363825,41263.56593363825,outside,3,6419049.111631976,6419360.940061069,311.8284290926531,0.13532798134890545,0.13567867245957588,0.00035069111067043135,-0.0007766888070488949,-0.0004251226023932105,0.0003515662046556844,9007.835099122562,9049.401967743437,41.56686862087554,-0.004747054778322279,0.0005848365963551426,0.005331891374677421,1.585498756144909,1.5925060730459466,0.007007316901037619,1455767.787338819,7857068.26869908,363941.9468347047,1964267.06717477
114.0,0.6108652381980153,35.0,6419205.038907162,41105.038907161914,0.1355033301668198,-0.0006009029509622602,9028.60522810358,-0.0020817687312101804,1.5890020633543112,-0.11927656222064764,91.04311186778148,0.0033304464285344513,0.0034794146387109866,135141.1369261809,142442.46255064587,40955.038907161914,41255.038907161914,outside,3,6419044.407372171,6419356.251929521,311.8445573495701,0.135679548425497,0.1360302368264615,0.0003506884009644995,-0.0007831522584094327,-0.0004315800203992575,0.0003515722380101752,9029.0149123589,9070.585316411269,41.57040405236876,-0.0030349247990281315,0.0022972370101115025,0.005332161809139634,1.5855812458805143,1.5925884355437465,0.007007189663232216,1466994.8334627547,7917431.256191998,366748.7083656887,1979357.8140479994
114.25,0.6108652381980153,35.0,6419200.340043543,41100.34004354291,0.1358548958744766,-0.0006073633907249337,9049.787974807972,-0.00036950944031407715,1.589084490121116,-0.02117133142023782,91.04783457363831,0.0033326970634607153,0.0034817737537868264,135869.17832579638,143207.18922780885,40950.34004354291,41250.34004354291,outside,3,6419043.566048202,6419355.438358526,311.8723103236407,0.1360319408272272,0.13638262726846204,0.00035068644123484316,-0.0007896605202879387,-0.0004380822513932562,0.00035157826889468247,9050.15492630134,9091.733178558867,41.5782522575264,-0.0013163202021816763,0.004016077547276504,0.00533239774945818,1.5856602262847075,1.5926672726096072,0.0070070463248996795,1477866.7181802122,7975868.073696475,369466.67954505305,1993967.0184241186
114.5,0.6108652381980153,35.0,6419199.504048039,41099.504048039205,0.13620728688651335,-0.0006138686335859787,9070.935691499062,0.001349197655522296,1.5891633999180932,0.07730333139037307,91.05235577196733,0.0033330976555827996,0.0034821936549651877,136522.74152511352,143893.14186959658,40949.504048039205,41249.504048039205,outside,3,6419046.6204125965,6419358.520395165,311.8999825688079,0.13638515347137872,0.13673584145297094,0.0003506879815922126,-0.0007962124375787561,-0.00044462810092417063,0.0003515843366545855,9071.246454427295,9112.831858092019,41.585403664723344,0.00040784328418412325,0.005740422654333769,0.005332579370149646,1.585735639281104,1.5927425262979595,0.00700688701685559,1488363.9668472528,8032273.745053759,372090.9917118132,2008068.4362634397
114.75,0.6108652381980153,35.0,6419202.563668403,41102.56366840284,0.1365605006103147,-0.000620417520500716,9092.034670657833,0.0030734369457079847,1.589238734418876,0.17609496558864585,91.05667212091392,0.003331631800019731,0.0034806571441531858,137099.66880434577,144498.0470290538,40952.56366840284,41252.56366840284,outside,3,6419053.596617192,6419365.528727155,311.93210996314883,0.1367391849947179,0.13708987621419486,0.0003506912194769507,-0.0008028068083717377,-0.0004512163975845672,0.0003515904107871705,9092.275893938633,9133.869666141434,41.59377220280112,0.0021366255990019683,0.0074693381882023815,0.005332712589200413,1.585807434516073,1.5928141463399395,0.007006711823866363,1498467.3823141253,8086544.818965765,374616.8455785313,2021636.2047414412
115.0,0.6108652381980153,35.0,6419209.549606222,41109.54960622173,0.13691453389901323,-0.0006270088517269266,9113.071184551693,0.004802274776829468,1.5893104433564145,0.27515007677445785,91.06078074038824,0.0033282874607611047,0.003477151614478071,137597.96629070217,145019.80514055645,40959.54960622173,41259.54960622173,outside,3,6419064.515057698,6419376.491911204,311.9768535057083,0.13709403237882808,0.1374447271301278,0.0003506947512997016,-0.000809442377023681,-0.0004578459157203145,0.0003515964613033665,9113.22959656293,9154.836548051722,41.60695148879313,0.003869064625019369,0.009201873961551938,0.005332809336532569,1.5858755700062388,1.592882091167968,0.007006521161729173,1508158.1242464785,8138579.797288127,377039.53106161964,2034644.9493220318
115.25,0.6108652381980153,35.0,6419220.490432141,41120.49043214135,0.13726938305293573,-0.0006336413894319213,9134.031524467355,0.006534761564328473,1.5893784848438381,0.3744142577603291,91.0646792304494,0.0033230570891687695,0.003471669174740673,138015.81667224842,145456.50394482937,40970.49043214135,41270.49043214135,outside,3,6419079.414795365,6419391.436292653,312.0214972877875,0.13744969137537622,0.13780038966536734,0.00035069828999112485,-0.0008161178621258738,-0.0004645153842193603,0.00035160247790651353,9134.093932203496,9175.713145895843,41.61921369234733,0.005604217548624988,0.010937066249855592,0.005332848701230603,1.5859400123730307,1.5929463273360989,0.007006314963068139,1517417.7892915667,8188279.567734033,379354.4473228917,2047069.8919335082
115.5,0.6108652381980153,35.0,6419235.412505471,41135.41250547115,0.13762504382269136,-0.0006403138605019607,9154.902040457884,0.00826993401308826,1.589442825657191,0.473832315801645,91.06836568750496,0.0033159377199872895,0.0034642067501828694,138351.59118624154,145806.43114084567,40985.41250547115,41285.41250547115,outside,3,6419098.319916619,6419410.38593,312.0660133808851,0.13780615719106676,0.13815685902447838,0.0003507018334116263,-0.0008228319562980885,-0.0004712234996669598,0.00035160845663112863,9154.855368625358,9196.485889796691,41.630521171333385,0.007341109960570516,0.012673940081284744,0.005332830120714229,1.5860007004056855,1.5930068307182255,0.007006130312539938,1526228.4914946603,8235547.8377735345,381557.12287366507,2058886.9594433836
115.75,0.6108652381980153,35.0,6419254.339898665,41154.339898665436,0.1379815114139118,-0.0006470249595427486,9175.669181353582,0.010006817436591025,1.5895034414769862,0.573348405474587,91.07183871815096,0.003306931043595291,0.0034547661582352033,138603.8607555132,146068.0861308805,41004.339898665436,41304.339898665436,outside,3,6419121.252150813,6419433.3625247665,312.11037395335734,0.13816342449403002,0.13851412987342743,0.0003507053793974091,-0.0008295833230860466,-0.00047796892951797285,0.00035161439356807373,9175.50051135564,9217.141349715404,41.64083835976453,0.009078758393241423,0.014411511574609424,0.005332753181368001,1.586057465932237,1.5930635863134395,0.0070061203812024075,1534572.9423437344,8280291.566367173,383643.2355859336,2070072.8915917932
116.0,0.6108652381980153,35.0,6419277.294327155,41177.294327154756,0.1383387804936425,-0.0006537733520578794,9196.319534778291,0.011744428163211605,1.5895603170858439,0.6729061665466065,91.07509745049573,0.0032960434534301526,0.003443354158122566,138771.40615134602,146240.19073023382,41027.294327154756,41327.294327154756,outside,3,6419148.230805816,6419460.3853571685,312.15455135237426,0.13852148742184947,0.13887219634761616,0.00035070892576669066,-0.0008363706003090304,-0.000484750315432293,0.00035162028487673735,9196.016143329163,9237.666275320682,41.65013199151872,0.01081617279962052,0.016148790422261746,0.005332617622641226,1.5861104925015583,1.5931165883964562,0.007006095894897868,1542434.529799654,8322421.390062214,385608.6324499135,2080605.3475155535
116.25,0.6108652381980153,35.0,6419304.295084971,41204.295084971,0.13869684519837328,-0.0006605576777903511,9216.839866907478,0.0134817760172001,1.5896134465198317,0.7724488661262581,91.07814154283116,0.003283286067745586,0.0034299824734451783,138853.22706837967,146321.6987207066,41054.295084971,41354.295084971,outside,3,6419179.272709818,6419491.471228001,312.19851818308234,0.13888033959120544,0.13923105206153133,0.00035071247032589237,-0.0008431924035538987,-0.000491566276756899,0.0003516261267969997,9216.38926401453,9258.04763532922,41.65837131469016,0.012552359094003708,0.017884782434301087,0.005332423340297378,1.586159783810647,1.5931658406196039,0.00700605680895694,1549797.395657774,8361852.03992012,387449.3489144435,2090463.00998003
116.5,0.6108652381980153,35.0,6419335.358986598,41235.35898659844,0.1390556991436849,-0.0006673765542105893,9237.217161702136,0.015217866860998637,1.5896628331715192,0.8719195443272201,91.08097118953714,0.003268674725092781,0.0034146677870961263,138848.55000552596,146311.80413593046,41085.35898659844,41385.35898659844,outside,3,6419214.392159755,6419526.63440714,312.24224738497287,0.1392399741091005,0.13959069011997663,0.00035071601087613424,-0.0008500473297973768,-0.0004984154141364827,0.00035163191566089415,9236.607127756664,9278.272656050956,41.66552829429202,0.014286321740342552,0.01961849212911003,0.005332170388767477,1.586205352948024,1.5932113560648258,0.007006003116801773,1556646.5105809702,8398502.745713878,389161.62764524255,2099625.6864284696
116.75,0.6108652381980153,35.0,6419370.500315436,41270.50031543616,0.1394153354354778,-0.000674228580132899,9257.4386593534,0.016951705184744478,1.5897084898431946,0.971261162635894,91.08358712413074,0.00325222995317563,0.0033974317081503815,138756.8348577502,146209.94817822328,41120.50031543616,41420.50031543616,outside,3,6419253.600876701,6419565.886589012,312.28571231104434,0.1396003835856215,0.13995110313084105,0.0003507195452195633,-0.0008569339611371147,-0.0005052963132332301,0.00035163764790388464,9256.657281075832,9298.328858876897,41.67157780106572,0.016017066373427143,0.0213489253559977,0.005331858982570558,1.5862472223942328,1.5932531572446171,0.0070059348503843655,1562967.746150526,8432297.623869838,390741.9365376315,2108074.4059674595
117.0,0.6108652381980153,35.0,6419409.730779223,41309.730779223144,0.13977574668273737,-0.0006811123394408729,9277.491893676712,0.018682296728154767,1.5897504387491483,1.0704167541343348,91.0859906193971,0.0032339769109917703,0.0033783007106361037,138577.7801357794,146015.8246796419,41159.730779223144,41459.730779223144,outside,3,6419296.907968526,6419609.236855332,312.32888680603355,0.13996156014818234,0.14031228321934838,0.0003507230711660425,-0.0008638508686108014,-0.000512207548535124,0.00035164332007567745,9276.527598670127,9318.204096454447,41.67649778431951,0.01774360243760573,0.02307509193437966,0.005331489496773929,1.586285423970901,1.5932913214478086,0.007005897476907608,1568747.9432948525,8463166.045704056,392186.9858237131,2115791.511426014
117.25,0.6108652381980153,35.0,6419453.059472743,41353.05947274342,0.14013692501177996,-0.0006880264049010912,9297.364728201534,0.020408651119475943,1.5897887114664189,1.1693295747009143,91.08818348456718,0.003213945304436507,0.0033573060443783742,138311.32674442537,145729.3840343781,41203.05947274342,41503.05947274342,outside,3,6419344.31990012,6419656.691645395,312.3717452753335,0.140323495457181,0.14067422204372065,0.00035072658653964583,-0.000870796616081626,-0.000519147687231136,0.00035164892885049,9296.206317878698,9337.886587305453,41.68026942675533,0.019464945827374187,0.024796008293849762,0.0053310624664755744,1.5863199987382726,1.5933260213946359,0.007006022656363298,1573974.9764781808,8491042.982623907,393493.7441195452,2122760.7456559767
117.5,0.6108652381980153,35.0,6419500.492848081,41400.49284808058,0.1404988620819133,-0.0006949693420434363,9317.045390712794,0.022129784515822204,1.5898233488338878,1.2679432542905722,91.0901680595366,0.0031921692758190793,0.0033344836183927264,137957.66026536713,145350.8355457446,41250.49284808058,41550.49284808058,outside,3,6419395.840471374,6419708.254734136,312.4142627622932,0.14068618072299513,0.14103691081218034,0.0003507300891852083,-0.0008777697641675818,-0.000526115293130876,0.0003516544710367058,9315.682071375912,9357.364948655448,41.682877279536115,0.021180121513969107,0.026510700099270673,0.005330578585301567,1.5863509968416298,1.5933571276604548,0.007006130818824952,1578637.813063701,8515869.325142274,394659.4532659252,2128967.3312855684
117.75,0.6108652381980153,35.0,6419552.034692637,41452.03469263669,0.14086154910243517,-0.0007019397130855595,9336.522506013434,0.023844722229033215,1.5898544008001325,1.36620194738538,91.091947206148,0.0031686872680112355,0.003309873857591122,137517.21170648807,144880.64814825944,41302.03469263669,41602.03469263669,outside,3,6419451.470803107,6419763.927218118,312.4564150106162,0.14104960672423064,0.14140034030120538,0.0003507335769747377,-0.0008847688741915593,-0.000533108930605712,0.0003516599435858473,9334.943917882723,9376.628227258663,41.68430937593985,0.0228881661420688,0.028218204844991043,0.0053300387029222435,1.5863784773075382,1.5933846989316724,0.0070062216241342234,1582726.5673068378,8537592.172775803,395681.64182670944,2134398.043193951
