step,t_s,thruster
2,0.5,POD0_RNEG
2,0.5,POD1_RNEG
2,0.5,POD2_RNEG
2,0.5,POD3_RNEG
3,0.75,POD0_RNEG
3,0.75,POD1_RNEG
3,0.75,POD2_RNEG
3,0.75,POD3_RNEG
4,1.0,POD0_RNEG
4,1.0,POD1_RNEG
4,1.0,POD2_RNEG
4,1.0,POD3_RNEG
5,1.25,POD0_RNEG
5,1.25,POD1_RNEG
5,1.25,POD2_RNEG
5,1.25,POD3_RNEG
6,1.5,POD0_RNEG
6,1.5,POD1_RNEG
6,1.5,POD2_RNEG
6,1.5,POD3_RNEG
7,1.75,POD0_RNEG
7,1.75,POD1_RNEG
7,1.75,POD2_RNEG
7,1.75,POD3_RNEG
8,2.0,POD0_RNEG
8,2.0,POD1_RNEG
8,2.0,POD2_RNEG
8,2.0,POD3_RNEG
9,2.25,POD0_RNEG
9,2.25,POD1_RNEG
9,2.25,POD2_RNEG
9,2.25,POD3_RNEG
10,2.5,POD0_RNEG
10,2.5,POD1_RNEG
10,2.5,POD2_RNEG
10,2.5,POD3_RNEG
11,2.75,POD0_RNEG
11,2.75,POD1_RNEG
11,2.75,POD2_RNEG
11,2.75,POD3_RNEG
12,3.0,POD0_RNEG
12,3.0,POD1_RNEG
12,3.0,POD2_RNEG
12,3.0,POD3_RNEG
13,3.25,POD0_RNEG
13,3.25,POD1_RNEG
13,3.25,POD2_RNEG
13,3.25,POD3_RNEG
14,3.5,POD0_RNEG
14,3.5,POD1_RNEG
14,3.5,POD2_RNEG
14,3.5,POD3_RNEG
17,4.25,POD0_RPOS
17,4.25,POD1_RPOS
17,4.25,POD2_RPOS
17,4.25,POD3_RPOS
18,4.5,POD0_RPOS
18,4.5,POD1_RPOS
18,4.5,POD2_RPOS
18,4.5,POD3_RPOS
19,4.75,POD0_RPOS
19,4.75,POD1_RPOS
19,4.75,POD2_RPOS
19,4.75,POD3_RPOS
20,5.0,POD0_RPOS
20,5.0,POD1_RPOS
20,5.0,POD2_RPOS
20,5.0,POD3_RPOS
21,5.25,POD0_RPOS
21,5.25,POD1_RPOS
21,5.25,POD2_RPOS
21,5.25,POD3_RPOS
22,5.5,POD0_RPOS
22,5.5,POD1_RPOS
22,5.5,POD2_RPOS
22,5.5,POD3_RPOS
23,5.75,POD0_RPOS
23,5.75,POD1_RPOS
23,5.75,POD2_RPOS
23,5.75,POD3_RPOS
24,6.0,POD0_RPOS
24,6.0,POD1_RPOS
24,6.0,POD2_RPOS
24,6.0,POD3_RPOS
25,6.25,POD0_RPOS
25,6.25,POD1_RPOS
25,6.25,POD2_RPOS
25,6.25,POD3_RPOS
26,6.5,POD0_RPOS
26,6.5,POD1_RPOS
26,6.5,POD2_RPOS
26,6.5,POD3_RPOS
27,6.75,POD0_RPOS
27,6.75,POD1_RPOS
27,6.75,POD2_RPOS
27,6.75,POD3_RPOS
28,7.0,POD0_RPOS
28,7.0,POD1_RPOS
28,7.0,POD2_RPOS
28,7.0,POD3_RPOS
29,7.25,POD0_RPOS
29,7.25,POD1_RPOS
29,7.25,POD2_RPOS
29,7.25,POD3_RPOS
30,7.5,POD0_RPOS
30,7.5,POD1_RPOS
30,7.5,POD2_RPOS
30,7.5,POD3_RPOS
31,7.75,POD0_RPOS
31,7.75,POD1_RPOS
31,7.75,POD2_RPOS
31,7.75,POD3_RPOS
32,8.0,POD0_RPOS
32,8.0,POD1_RPOS
32,8.0,POD2_RPOS
32,8.0,POD3_RPOS
33,8.25,POD0_RPOS
33,8.25,POD1_RPOS
33,8.25,POD2_RPOS
33,8.25,POD3_RPOS
36,9.0,POD0_RNEG
36,9.0,POD1_RNEG
36,9.0,POD2_RNEG
36,9.0,POD3_RNEG
37,9.25,POD0_RNEG
37,9.25,POD1_RNEG
37,9.25,POD2_RNEG
37,9.25,POD3_RNEG
38,9.5,POD0_RNEG
38,9.5,POD1_RNEG
38,9.5,POD2_RNEG
38,9.5,POD3_RNEG
39,9.75,POD0_RNEG
39,9.75,POD1_RNEG
39,9.75,POD2_RNEG
39,9.75,POD3_RNEG
40,10.0,POD0_RNEG
40,10.0,POD1_RNEG
40,10.0,POD2_RNEG
40,10.0,POD3_RNEG
41,10.25,POD0_RNEG
41,10.25,POD1_RNEG
41,10.25,POD2_RNEG
41,10.25,POD3_RNEG
42,10.5,POD0_RNEG
42,10.5,POD1_RNEG
42,10.5,POD2_RNEG
42,10.5,POD3_RNEG
43,10.75,POD0_RNEG
43,10.75,POD1_RNEG
43,10.75,POD2_RNEG
43,10.75,POD3_RNEG
44,11.0,POD0_RNEG
44,11.0,POD1_RNEG
44,11.0,POD2_RNEG
44,11.0,POD3_RNEG
45,11.25,POD0_RNEG
45,11.25,POD1_RNEG
45,11.25,POD2_RNEG
45,11.25,POD3_RNEG
46,11.5,POD0_RNEG
46,11.5,POD1_RNEG
46,11.5,POD2_RNEG
46,11.5,POD3_RNEG
47,11.75,POD0_RNEG
47,11.75,POD1_RNEG
47,11.75,POD2_RNEG
47,11.75,POD3_RNEG
48,12.0,POD0_RNEG
48,12.0,POD1_RNEG
48,12.0,POD2_RNEG
48,12.0,POD3_RNEG
49,12.25,POD0_RNEG
49,12.25,POD1_RNEG
49,12.25,POD2_RNEG
49,12.25,POD3_RNEG
50,12.5,POD0_RNEG
50,12.5,POD1_RNEG
50,12.5,POD2_RNEG
50,12.5,POD3_RNEG
51,12.75,POD0_RNEG
51,12.75,POD1_RNEG
51,12.75,POD2_RNEG
51,12.75,POD3_RNEG
52,13.0,POD0_RNEG
52,13.0,POD1_RNEG
52,13.0,POD2_RNEG
52,13.0,POD3_RNEG
53,13.25,POD0_RNEG
53,13.25,POD1_RNEG
53,13.25,POD2_RNEG
53,13.25,POD3_RNEG
54,13.5,POD0_RNEG
54,13.5,POD1_RNEG
54,13.5,POD2_RNEG
54,13.5,POD3_RNEG
55,13.75,POD0_RPOS
55,13.75,POD1_RPOS
55,13.75,POD2_RPOS
55,13.75,POD3_RPOS
57,14.25,POD0_RPOS
57,14.25,POD1_RPOS
57,14.25,POD2_RPOS
57,14.25,POD3_RPOS
58,14.5,POD0_RPOS
58,14.5,POD1_RPOS
58,14.5,POD2_RPOS
58,14.5,POD3_RPOS
59,14.75,POD0_RPOS
59,14.75,POD1_RPOS
59,14.75,POD2_RPOS
59,14.75,POD3_RPOS
60,15.0,POD0_RPOS
60,15.0,POD1_RPOS
60,15.0,POD2_RPOS
60,15.0,POD3_RPOS
61,15.25,POD0_RPOS
61,15.25,POD1_RPOS
61,15.25,POD2_RPOS
61,15.25,POD3_RPOS
62,15.5,POD0_RPOS
62,15.5,POD1_RPOS
62,15.5,POD2_RPOS
62,15.5,POD3_RPOS
63,15.75,POD0_RPOS
63,15.75,POD1_RPOS
63,15.75,POD2_RPOS
63,15.75,POD3_RPOS
64,16.0,POD0_RPOS
64,16.0,POD1_RPOS
64,16.0,POD2_RPOS
64,16.0,POD3_RPOS
65,16.25,POD0_RPOS
65,16.25,POD1_RPOS
65,16.25,POD2_RPOS
65,16.25,POD3_RPOS
66,16.5,POD0_RPOS
66,16.5,POD1_RPOS
66,16.5,POD2_RPOS
66,16.5,POD3_RPOS
67,16.75,POD0_RPOS
67,16.75,POD1_RPOS
67,16.75,POD2_RPOS
67,16.75,POD3_RPOS
68,17.0,POD0_RPOS
68,17.0,POD1_RPOS
68,17.0,POD2_RPOS
68,17.0,POD3_RPOS
69,17.25,POD0_RPOS
69,17.25,POD1_RPOS
69,17.25,POD2_RPOS
69,17.25,POD3_RPOS
70,17.5,POD0_RPOS
70,17.5,POD1_RPOS
70,17.5,POD2_RPOS
70,17.5,POD3_RPOS
71,17.75,POD0_RPOS
71,17.75,POD1_RPOS
71,17.75,POD2_RPOS
71,17.75,POD3_RPOS
74,18.5,POD0_RPOS
74,18.5,POD1_RPOS
74,18.5,POD2_RPOS
74,18.5,POD3_RPOS
76,19.0,POD0_RNEG
76,19.0,POD1_RNEG
76,19.0,POD2_RNEG
76,19.0,POD3_RNEG
77,19.25,POD0_RNEG
77,19.25,POD1_RNEG
77,19.25,POD2_RNEG
77,19.25,POD3_RNEG
78,19.5,POD0_RNEG
78,19.5,POD1_RNEG
78,19.5,POD2_RNEG
78,19.5,POD3_RNEG
79,19.75,POD0_RNEG
79,19.75,POD1_RNEG
79,19.75,POD2_RNEG
79,19.75,POD3_RNEG
80,20.0,POD0_RNEG
80,20.0,POD1_RNEG
80,20.0,POD2_RNEG
80,20.0,POD3_RNEG
81,20.25,POD0_RNEG
81,20.25,POD1_RNEG
81,20.25,POD2_RNEG
81,20.25,POD3_RNEG
82,20.5,POD0_RNEG
82,20.5,POD1_RNEG
82,20.5,POD2_RNEG
82,20.5,POD3_RNEG
83,20.75,POD0_RNEG
83,20.75,POD1_RNEG
83,20.75,POD2_RNEG
83,20.75,POD3_RNEG
84,21.0,POD0_RNEG
84,21.0,POD1_RNEG
84,21.0,POD2_RNEG
84,21.0,POD3_RNEG
85,21.25,POD0_RNEG
85,21.25,POD1_RNEG
85,21.25,POD2_RNEG
85,21.25,POD3_RNEG
86,21.5,POD0_RNEG
86,21.5,POD1_RNEG
86,21.5,POD2_RNEG
86,21.5,POD3_RNEG
87,21.75,POD0_RNEG
87,21.75,POD1_RNEG
87,21.75,POD2_RNEG
87,21.75,POD3_RNEG
88,22.0,POD0_RNEG
88,22.0,POD1_RNEG
88,22.0,POD2_RNEG
88,22.0,POD3_RNEG
89,22.25,POD0_RNEG
89,22.25,POD1_RNEG
89,22.25,POD2_RNEG
89,22.25,POD3_RNEG
91,22.75,POD0_RNEG
91,22.75,POD1_RNEG
91,22.75,POD2_RNEG
91,22.75,POD3_RNEG
96,24.0,POD0_RPOS
96,24.0,POD1_RPOS
96,24.0,POD2_RPOS
96,24.0,POD3_RPOS
97,24.25,POD0_RPOS
97,24.25,POD1_RPOS
97,24.25,POD2_RPOS
97,24.25,POD3_RPOS
98,24.5,POD0_RPOS
98,24.5,POD1_RPOS
98,24.5,POD2_RPOS
98,24.5,POD3_RPOS
99,24.75,POD0_RPOS
99,24.75,POD1_RPOS
99,24.75,POD2_RPOS
99,24.75,POD3_RPOS
100,25.0,POD0_RPOS
100,25.0,POD1_RPOS
100,25.0,POD2_RPOS
100,25.0,POD3_RPOS
101,25.25,POD0_RPOS
101,25.25,POD1_RPOS
101,25.25,POD2_RPOS
101,25.25,POD3_RPOS
102,25.5,POD0_RPOS
102,25.5,POD1_RPOS
102,25.5,POD2_RPOS
102,25.5,POD3_RPOS
103,25.75,POD0_RPOS
103,25.75,POD1_RPOS
103,25.75,POD2_RPOS
103,25.75,POD3_RPOS
104,26.0,POD0_RPOS
104,26.0,POD1_RPOS
104,26.0,POD2_RPOS
104,26.0,POD3_RPOS
105,26.25,POD0_RPOS
105,26.25,POD1_RPOS
105,26.25,POD2_RPOS
105,26.25,POD3_RPOS
106,26.5,POD0_RPOS
106,26.5,POD1_RPOS
106,26.5,POD2_RPOS
106,26.5,POD3_RPOS
107,26.75,POD0_RPOS
107,26.75,POD1_RPOS
107,26.75,POD2_RPOS
107,26.75,POD3_RPOS
108,27.0,POD0_RPOS
108,27.0,POD1_RPOS
108,27.0,POD2_RPOS
108,27.0,POD3_RPOS
109,27.25,POD0_RPOS
109,27.25,POD1_RPOS
109,27.25,POD2_RPOS
109,27.25,POD3_RPOS
110,27.5,POD0_RPOS
110,27.5,POD1_RPOS
110,27.5,POD2_RPOS
110,27.5,POD3_RPOS
114,28.5,POD0_RNEG
114,28.5,POD1_RNEG
114,28.5,POD2_RNEG
114,28.5,POD3_RNEG
115,28.75,POD0_RNEG
115,28.75,POD1_RNEG
115,28.75,POD2_RNEG
115,28.75,POD3_RNEG
117,29.25,POD0_RNEG
117,29.25,POD1_RNEG
117,29.25,POD2_RNEG
117,29.25,POD3_RNEG
118,29.5,POD0_RNEG
118,29.5,POD1_RNEG
118,29.5,POD2_RNEG
118,29.5,POD3_RNEG
119,29.75,POD0_RNEG
119,29.75,POD1_RNEG
119,29.75,POD2_RNEG
119,29.75,POD3_RNEG
120,30.0,POD0_RNEG
120,30.0,POD1_RNEG
120,30.0,POD2_RNEG
120,30.0,POD3_RNEG
121,30.25,POD0_RNEG
121,30.25,POD1_RNEG
121,30.25,POD2_RNEG
121,30.25,POD3_RNEG
122,30.5,POD0_RNEG
122,30.5,POD1_RNEG
122,30.5,POD2_RNEG
122,30.5,POD3_RNEG
123,30.75,POD0_RNEG
123,30.75,POD1_RNEG
123,30.75,POD2_RNEG
123,30.75,POD3_RNEG
124,31.0,POD0_RNEG
124,31.0,POD1_RNEG
124,31.0,POD2_RNEG
124,31.0,POD3_RNEG
125,31.25,POD0_RNEG
125,31.25,POD1_RNEG
125,31.25,POD2_RNEG
125,31.25,POD3_RNEG
126,31.5,POD0_RNEG
126,31.5,POD1_RNEG
126,31.5,POD2_RNEG
126,31.5,POD3_RNEG
127,31.75,POD0_RNEG
127,31.75,POD1_RNEG
127,31.75,POD2_RNEG
127,31.75,POD3_RNEG
129,32.25,POD0_RNEG
129,32.25,POD1_RNEG
129,32.25,POD2_RNEG
129,32.25,POD3_RNEG
130,32.5,POD0_RNEG
130,32.5,POD1_RNEG
130,32.5,POD2_RNEG
130,32.5,POD3_RNEG
135,33.75,POD0_RPOS
135,33.75,POD1_RPOS
135,33.75,POD2_RPOS
135,33.75,POD3_RPOS
137,34.25,POD0_RPOS
137,34.25,POD1_RPOS
137,34.25,POD2_RPOS
137,34.25,POD3_RPOS
139,34.75,POD0_RPOS
139,34.75,POD1_RPOS
139,34.75,POD2_RPOS
139,34.75,POD3_RPOS
140,35.0,POD0_RPOS
140,35.0,POD1_RPOS
140,35.0,POD2_RPOS
140,35.0,POD3_RPOS
141,35.25,POD0_RPOS
141,35.25,POD1_RPOS
141,35.25,POD2_RPOS
141,35.25,POD3_RPOS
142,35.5,POD0_RPOS
142,35.5,POD1_RPOS
142,35.5,POD2_RPOS
142,35.5,POD3_RPOS
144,36.0,POD0_RPOS
144,36.0,POD1_RPOS
144,36.0,POD2_RPOS
144,36.0,POD3_RPOS
146,36.5,POD0_RPOS
146,36.5,POD1_RPOS
146,36.5,POD2_RPOS
146,36.5,POD3_RPOS
149,37.25,POD0_RPOS
149,37.25,POD1_RPOS
149,37.25,POD2_RPOS
149,37.25,POD3_RPOS
154,38.5,POD0_RNEG
154,38.5,POD1_RNEG
154,38.5,POD2_RNEG
154,38.5,POD3_RNEG
157,39.25,POD0_RNEG
157,39.25,POD1_RNEG
157,39.25,POD2_RNEG
157,39.25,POD3_RNEG
159,39.75,POD0_RNEG
159,39.75,POD1_RNEG
159,39.75,POD2_RNEG
159,39.75,POD3_RNEG
161,40.25,POD0_RNEG
161,40.25,POD1_RNEG
161,40.25,POD2_RNEG
161,40.25,POD3_RNEG
163,40.75,POD0_RNEG
163,40.75,POD1_RNEG
163,40.75,POD2_RNEG
163,40.75,POD3_RNEG
165,41.25,POD0_RNEG
165,41.25,POD1_RNEG
165,41.25,POD2_RNEG
165,41.25,POD3_RNEG
169,42.25,POD0_RNEG
169,42.25,POD1_RNEG
169,42.25,POD2_RNEG
169,42.25,POD3_RNEG
174,43.5,POD0_RPOS
174,43.5,POD1_RPOS
174,43.5,POD2_RPOS
174,43.5,POD3_RPOS
176,44.0,POD0_RPOS
176,44.0,POD1_RPOS
176,44.0,POD2_RPOS
176,44.0,POD3_RPOS
177,44.25,POD0_RPOS
177,44.25,POD1_RPOS
177,44.25,POD2_RPOS
177,44.25,POD3_RPOS
178,44.5,POD0_RPOS
178,44.5,POD1_RPOS
178,44.5,POD2_RPOS
178,44.5,POD3_RPOS
179,44.75,POD0_RPOS
179,44.75,POD1_RPOS
179,44.75,POD2_RPOS
179,44.75,POD3_RPOS
180,45.0,POD0_RPOS
180,45.0,POD1_RPOS
180,45.0,POD2_RPOS
180,45.0,POD3_RPOS
181,45.25,POD0_RPOS
181,45.25,POD1_RPOS
181,45.25,POD2_RPOS
181,45.25,POD3_RPOS
183,45.75,POD0_RPOS
183,45.75,POD1_RPOS
183,45.75,POD2_RPOS
183,45.75,POD3_RPOS
185,46.25,POD0_RPOS
185,46.25,POD1_RPOS
185,46.25,POD2_RPOS
185,46.25,POD3_RPOS
194,48.5,POD0_RNEG
194,48.5,POD1_RNEG
194,48.5,POD2_RNEG
194,48.5,POD3_RNEG
197,49.25,POD0_RNEG
197,49.25,POD1_RNEG
197,49.25,POD2_RNEG
197,49.25,POD3_RNEG
199,49.75,POD0_RNEG
199,49.75,POD1_RNEG
199,49.75,POD2_RNEG
199,49.75,POD3_RNEG
202,50.5,POD0_RNEG
202,50.5,POD1_RNEG
202,50.5,POD2_RNEG
202,50.5,POD3_RNEG
205,51.25,POD0_RNEG
205,51.25,POD1_RNEG
205,51.25,POD2_RNEG
205,51.25,POD3_RNEG
212,53.0,POD0_RPOS
212,53.0,POD1_RPOS
212,53.0,POD2_RPOS
212,53.0,POD3_RPOS
216,54.0,POD0_RPOS
216,54.0,POD1_RPOS
216,54.0,POD2_RPOS
216,54.0,POD3_RPOS
219,54.75,POD0_RPOS
219,54.75,POD1_RPOS
219,54.75,POD2_RPOS
219,54.75,POD3_RPOS
222,55.5,POD0_RPOS
222,55.5,POD1_RPOS
222,55.5,POD2_RPOS
222,55.5,POD3_RPOS
223,55.75,POD0_RPOS
223,55.75,POD1_RPOS
223,55.75,POD2_RPOS
223,55.75,POD3_RPOS
232,58.0,POD0_RNEG
232,58.0,POD1_RNEG
232,58.0,POD2_RNEG
232,58.0,POD3_RNEG
236,59.0,POD0_RNEG
236,59.0,POD1_RNEG
236,59.0,POD2_RNEG
236,59.0,POD3_RNEG
241,60.25,POD0_RNEG
241,60.25,POD1_RNEG
241,60.25,POD2_RNEG
241,60.25,POD3_RNEG
250,62.5,POD0_RPOS
250,62.5,POD1_RPOS
250,62.5,POD2_RPOS
250,62.5,POD3_RPOS
256,64.0,POD0_RPOS
256,64.0,POD1_RPOS
256,64.0,POD2_RPOS
256,64.0,POD3_RPOS
274,68.5,POD0_RNEG
274,68.5,POD1_RNEG
274,68.5,POD2_RNEG
274,68.5,POD3_RNEG
288,72.0,POD0_RPOS
288,72.0,POD1_RPOS
288,72.0,POD2_RPOS
288,72.0,POD3_RPOS
293,73.25,POD0_RNEG
293,73.25,POD1_RNEG
293,73.25,POD2_RNEG
293,73.25,POD3_RNEG
313,78.25,POD0_RPOS
313,78.25,POD1_RPOS
313,78.25,POD2_RPOS
313,78.25,POD3_RPOS
328,82.0,POD0_RNEG
328,82.0,POD1_RNEG
328,82.0,POD2_RNEG
328,82.0,POD3_RNEG
340,85.0,POD0_RNEG
340,85.0,POD1_RNEG
340,85.0,POD2_RNEG
340,85.0,POD3_RNEG
341,85.25,POD0_RNEG
341,85.25,POD1_RNEG
341,85.25,POD2_RNEG
341,85.25,POD3_RNEG
346,86.5,POD0_RPOS
346,86.5,POD1_RPOS
346,86.5,POD2_RPOS
346,86.5,POD3_RPOS
347,86.75,POD0_RPOS
347,86.75,POD1_RPOS
347,86.75,POD2_RPOS
347,86.75,POD3_RPOS
351,87.75,POD0_RPOS
351,87.75,POD1_RPOS
351,87.75,POD2_RPOS
351,87.75,POD3_RPOS
357,89.25,POD0_RPOS
357,89.25,POD1_RPOS
357,89.25,POD2_RPOS
357,89.25,POD3_RPOS
365,91.25,POD0_RNEG
365,91.25,POD1_RNEG
365,91.25,POD2_RNEG
365,91.25,POD3_RNEG
368,92.0,POD0_RNEG
368,92.0,POD1_RNEG
368,92.0,POD2_RNEG
368,92.0,POD3_RNEG
369,92.25,POD0_RNEG
369,92.25,POD1_RNEG
369,92.25,POD2_RNEG
369,92.25,POD3_RNEG
372,93.0,POD0_RNEG
372,93.0,POD1_RNEG
372,93.0,POD2_RNEG
372,93.0,POD3_RNEG
386,96.5,POD0_RPOS
386,96.5,POD1_RPOS
386,96.5,POD2_RPOS
386,96.5,POD3_RPOS
390,97.5,POD0_RPOS
390,97.5,POD1_RPOS
390,97.5,POD2_RPOS
390,97.5,POD3_RPOS
395,98.75,POD0_RPOS
395,98.75,POD1_RPOS
395,98.75,POD2_RPOS
395,98.75,POD3_RPOS
399,99.75,POD0_RNEG
399,99.75,POD1_RNEG
399,99.75,POD2_RNEG
399,99.75,POD3_RNEG
400,100.0,POD0_RNEG
400,100.0,POD1_RNEG
400,100.0,POD2_RNEG
400,100.0,POD3_RNEG
407,101.75,POD0_RNEG
407,101.75,POD1_RNEG
407,101.75,POD2_RNEG
407,101.75,POD3_RNEG
414,103.5,POD0_RNEG
414,103.5,POD1_RNEG
414,103.5,POD2_RNEG
414,103.5,POD3_RNEG
423,105.75,POD0_RPOS
423,105.75,POD1_RPOS
423,105.75,POD2_RPOS
423,105.75,POD3_RPOS
427,106.75,POD0_RPOS
427,106.75,POD1_RPOS
427,106.75,POD2_RPOS
427,106.75,POD3_RPOS
433,108.25,POD0_RPOS
433,108.25,POD1_RPOS
433,108.25,POD2_RPOS
433,108.25,POD3_RPOS
441,110.25,POD0_RNEG
441,110.25,POD1_RNEG
441,110.25,POD2_RNEG
441,110.25,POD3_RNEG
445,111.25,POD0_RNEG
445,111.25,POD1_RNEG
445,111.25,POD2_RNEG
445,111.25,POD3_RNEG
448,112.0,POD0_RNEG
448,112.0,POD1_RNEG
448,112.0,POD2_RNEG
448,112.0,POD3_RNEG
462,115.5,POD0_RPOS
462,115.5,POD1_RPOS
462,115.5,POD2_RPOS
462,115.5,POD3_RPOS
466,116.5,POD0_RPOS
466,116.5,POD1_RPOS
466,116.5,POD2_RPOS
466,116.5,POD3_RPOS
471,117.75,POD0_RPOS
471,117.75,POD1_RPOS
471,117.75,POD2_RPOS
471,117.75,POD3_RPOS
476,119.0,POD0_RNEG
476,119.0,POD1_RNEG
476,119.0,POD2_RNEG
476,119.0,POD3_RNEG
482,120.5,POD0_RNEG
482,120.5,POD1_RNEG
482,120.5,POD2_RNEG
482,120.5,POD3_RNEG
488,122.0,POD0_RNEG
488,122.0,POD1_RNEG
488,122.0,POD2_RNEG
488,122.0,POD3_RNEG
489,122.25,POD0_RNEG
489,122.25,POD1_RNEG
489,122.25,POD2_RNEG
489,122.25,POD3_RNEG
498,124.5,POD0_RPOS
498,124.5,POD1_RPOS
498,124.5,POD2_RPOS
498,124.5,POD3_RPOS
502,125.5,POD0_RPOS
502,125.5,POD1_RPOS
502,125.5,POD2_RPOS
502,125.5,POD3_RPOS
503,125.75,POD0_RPOS
503,125.75,POD1_RPOS
503,125.75,POD2_RPOS
503,125.75,POD3_RPOS
508,127.0,POD0_RPOS
508,127.0,POD1_RPOS
508,127.0,POD2_RPOS
508,127.0,POD3_RPOS
516,129.0,POD0_RNEG
516,129.0,POD1_RNEG
516,129.0,POD2_RNEG
516,129.0,POD3_RNEG
520,130.0,POD0_RNEG
520,130.0,POD1_RNEG
520,130.0,POD2_RNEG
520,130.0,POD3_RNEG
523,130.75,POD0_RNEG
523,130.75,POD1_RNEG
523,130.75,POD2_RNEG
523,130.75,POD3_RNEG
536,134.0,POD0_RPOS
536,134.0,POD1_RPOS
536,134.0,POD2_RPOS
536,134.0,POD3_RPOS
537,134.25,POD0_RPOS
537,134.25,POD1_RPOS
537,134.25,POD2_RPOS
537,134.25,POD3_RPOS
541,135.25,POD0_RPOS
541,135.25,POD1_RPOS
541,135.25,POD2_RPOS
541,135.25,POD3_RPOS
546,136.5,POD0_RPOS
546,136.5,POD1_RPOS
546,136.5,POD2_RPOS
546,136.5,POD3_RPOS
551,137.75,POD0_RNEG
551,137.75,POD1_RNEG
551,137.75,POD2_RNEG
551,137.75,POD3_RNEG
558,139.5,POD0_RPOS
558,139.5,POD1_RPOS
558,139.5,POD2_RPOS
558,139.5,POD3_RPOS
559,139.75,POD0_RPOS
559,139.75,POD1_RPOS
559,139.75,POD2_RPOS
559,139.75,POD3_RPOS
560,140.0,POD0_RPOS
560,140.0,POD1_RPOS
560,140.0,POD2_RPOS
560,140.0,POD3_RPOS
561,140.25,POD0_RPOS
561,140.25,POD1_RPOS
561,140.25,POD2_RPOS
561,140.25,POD3_RPOS
562,140.5,POD0_RPOS
562,140.5,POD1_RPOS
562,140.5,POD2_RPOS
562,140.5,POD3_RPOS
563,140.75,POD0_RPOS
563,140.75,POD1_RPOS
563,140.75,POD2_RPOS
563,140.75,POD3_RPOS
564,141.0,POD0_RPOS
564,141.0,POD1_RPOS
564,141.0,POD2_RPOS
564,141.0,POD3_RPOS
565,141.25,POD0_RPOS
565,141.25,POD1_RPOS
565,141.25,POD2_RPOS
565,141.25,POD3_RPOS
566,141.5,POD0_RPOS
566,141.5,POD1_RPOS
566,141.5,POD2_RPOS
566,141.5,POD3_RPOS
567,141.75,POD0_RPOS
567,141.75,POD1_RPOS
567,141.75,POD2_RPOS
567,141.75,POD3_RPOS
568,142.0,POD0_RPOS
568,142.0,POD1_RPOS
568,142.0,POD2_RPOS
568,142.0,POD3_RPOS
569,142.25,POD0_RPOS
569,142.25,POD1_RPOS
569,142.25,POD2_RPOS
569,142.25,POD3_RPOS
570,142.5,POD0_RPOS
570,142.5,POD1_RPOS
570,142.5,POD2_RPOS
570,142.5,POD3_RPOS
571,142.75,POD0_RPOS
571,142.75,POD1_RPOS
571,142.75,POD2_RPOS
571,142.75,POD3_RPOS
572,143.0,POD0_RPOS
572,143.0,POD1_RPOS
572,143.0,POD2_RPOS
572,143.0,POD3_RPOS
573,143.25,POD0_RPOS
573,143.25,POD1_RPOS
573,143.25,POD2_RPOS
573,143.25,POD3_RPOS
574,143.5,POD0_RPOS
574,143.5,POD1_RPOS
574,143.5,POD2_RPOS
574,143.5,POD3_RPOS
577,144.25,POD0_RNEG
577,144.25,POD1_RNEG
577,144.25,POD2_RNEG
577,144.25,POD3_RNEG
579,144.75,POD0_RNEG
579,144.75,POD1_RNEG
579,144.75,POD2_RNEG
579,144.75,POD3_RNEG
580,145.0,POD0_RNEG
580,145.0,POD1_RNEG
580,145.0,POD2_RNEG
580,145.0,POD3_RNEG
581,145.25,POD0_RNEG
581,145.25,POD1_RNEG
581,145.25,POD2_RNEG
581,145.25,POD3_RNEG
582,145.5,POD0_RNEG
582,145.5,POD1_RNEG
582,145.5,POD2_RNEG
582,145.5,POD3_RNEG
583,145.75,POD0_RNEG
583,145.75,POD1_RNEG
583,145.75,POD2_RNEG
583,145.75,POD3_RNEG
584,146.0,POD0_RNEG
584,146.0,POD1_RNEG
584,146.0,POD2_RNEG
584,146.0,POD3_RNEG
585,146.25,POD0_RNEG
585,146.25,POD1_RNEG
585,146.25,POD2_RNEG
585,146.25,POD3_RNEG
586,146.5,POD0_RNEG
586,146.5,POD1_RNEG
586,146.5,POD2_RNEG
586,146.5,POD3_RNEG
587,146.75,POD0_RNEG
587,146.75,POD1_RNEG
587,146.75,POD2_RNEG
587,146.75,POD3_RNEG
588,147.0,POD0_RNEG
588,147.0,POD1_RNEG
588,147.0,POD2_RNEG
588,147.0,POD3_RNEG
589,147.25,POD0_RNEG
589,147.25,POD1_RNEG
589,147.25,POD2_RNEG
589,147.25,POD3_RNEG
590,147.5,POD0_RNEG
590,147.5,POD1_RNEG
590,147.5,POD2_RNEG
590,147.5,POD3_RNEG
591,147.75,POD0_RNEG
591,147.75,POD1_RNEG
591,147.75,POD2_RNEG
591,147.75,POD3_RNEG
592,148.0,POD0_RNEG
592,148.0,POD1_RNEG
592,148.0,POD2_RNEG
592,148.0,POD3_RNEG
593,148.25,POD0_RNEG
593,148.25,POD1_RNEG
593,148.25,POD2_RNEG
593,148.25,POD3_RNEG
594,148.5,POD0_RNEG
594,148.5,POD1_RNEG
594,148.5,POD2_RNEG
594,148.5,POD3_RNEG
595,148.75,POD0_RNEG
595,148.75,POD1_RNEG
595,148.75,POD2_RNEG
595,148.75,POD3_RNEG
